name,city,iata_code,icao,latitude,longitude,url,city_code,country,state,county
Singleton,Singleton,SIX,YSGT,-32.6002242,151.19291175889765,,SIX,AU,New South Wales,Singleton
Siskiyou County,Montague,SIY,,41.733334,-122.53333,,SIY,US,California,Siskiyou County
Sissano,,SIZ,AYZN,-3.0,142.05,,SIZ,PG,,
San Juan,San Juan de Marcona,SJA,SPJN,-15.35,-75.15,,SJA,PE,Ica,Provincia de Nazca
San Joaquin,,SJB,SLJO,-13.083333,-64.8,,SJB,BO,,
Norman Y. Mineta San Jose International Airport,Santa Clara,SJC,KSJC,37.3633278,-121.92933857603218,http://www.flysanjose.com/,SJC,US,California,Santa Clara County
Los Cabos International Airport,Las Veredas,SJD,MMSD,23.1451694,-109.71801287922258,http://loscabos.aeropuertosgap.com.mx/index.php?lang=eng,SJD,MX,Baja California Sur,Los Cabos
San Jose Del Gua,San Jose del Guaviare,SJE,SKSJ,2.583333,-72.666664,,SJE,CO,Guaviare,
St John Island,Cruz Bay,SJF,,18.333332,-64.75,,SJF,VI,Saint John Island,
San Pedro Jagua,San Pedro,SJG,,9.4,-75.066666,,SJG,CO,Sucre,
San Juan Del Cesar,San Juan del Cesar,SJH,,10.7424287,-72.9910702,,SJH,CO,La Guajira,
San Jose,Babug,SJI,RPUH,12.36166935,121.04458254709422,,SJI,PH,Mimaropa,Province of Mindoro Occidental
Sarajevo International Airport,Sarajevo,SJJ,LQSA,43.8253475,18.333154918143215,http://www.sarajevo-airport.ba/,SJJ,BA,Federation of Bosnia and Herzegovina,Kanton Sarajevo
Sao Jose Dos Campos,Santa Isabel,SJK,SBSJ,-23.183332,-46.11667,,SJK,BR,Sao Paulo,Santa Isabel
Da Cachoeira,Sao Gabriel da Cachoeira,SJL,SBUA,-0.1483109,-66.98557275279653,,SJL,BR,Amazonas,Sao Gabriel Da Cachoeira
San Juan,San Juan de la Maguana,SJM,,18.833332,-71.23333,,SJM,DO,San Juan,
St. Johns Industrial Air Park,Saint Johns,SJN,KSJN,34.52054225,-109.37834294269751,,SJN,US,Arizona,Apache County
Juan Santamaria International Airport,Alajuela,SJO,MROC,9.993411550000001,-84.21152052685673,,SJO,CR,Alajuela,
Sao Jose do Rio Preto Airport,Sao Jose do Rio Preto,SJP,SBSR,-20.81731545,-49.408467700474546,,SJP,BR,Sao Paulo,Sao Jose Do Rio Preto
Sesheke,Sesheke,SJQ,FLSS,-17.47731485,24.299893005381275,,SJQ,ZM,Western,
San Juan D Ur,San Juan de Uraba,SJR,,8.766667,-76.53333,,SJR,CO,Antioquia,
San Jose,San Pedro,SJS,SLJE,-17.827223,-60.738335,,SJS,BO,Santa Cruz,
San Angelo Regional Airport,San Angelo,SJT,KSJT,31.355,-100.496389,,SJT,US,Texas,Tom Green County
Luis Munoz Marin International Airport,Carolina,SJU,TJSJ,18.44319945,-65.99743036847468,,SJU,PR,Carolina,
San Javier,Ascension,SJV,SLJV,-16.233334,-62.416668,,SJV,BO,Santa Cruz,
Shijiazhuang Daguocun Airport,,SJW,ZBSJ,38.2803561,114.68964497905779,,SJW,CN,,
Sartaneja,,SJX,,18.3,-88.333336,,SJX,BZ,,
Ilmajoki,Seinaejoki,SJY,EFSI,62.69110655,22.83332097896403,,SJY,FI,Southern Ostrobothnia,Seinaejoki
Sao Jorge Island Airport,Sao Roque do Pico,SJZ,LPSJ,38.664616,-28.16843,,SJZ,PT,Azores,Sao Roque do Pico
About Fairchild Air Force Base,Spokane,SKA,KSKA,47.61506,-117.65581,http://www.fairchild.af.mil/,GEG,US,Washington,Spokane County
Robert L. Bradshaw International Airport,Monkey Hill,SKB,TKPK,17.3113064,-62.71800233941045,,SKB,KN,Saint Peter Basseterre,
Suki,Morehead,SKC,AYSU,-8.083333,141.8,,SKC,PG,Western Province,
Samarkand Airport,Samarqand,SKD,UTSS,39.698557,66.99274627772559,,SKD,UZ,Samarqand,
Skien,Skien,SKE,ENSN,59.1845471,9.567324902216495,,SKE,NO,Telemark,Skien
Kelly AFB,,SKF,KSKF,29.3841667,-98.5811111,,SAT,US,,
Thessaloniki International Airport,Neo Rysi,SKG,LGTS,40.51980185,22.974086812428308,,SKG,GR,Central Macedonia,Nomos Thessalonikis
Surkhet,Besisahar,SKH,VNSK,28.333332,82.50833,,SKH,NP,,
Skikda,Skikda,SKI,DABP,36.833332,6.966667,,SKI,DZ,Skikda,
Sitkinak Cgs,,SKJ,,56.53278,-154.11389,,SKJ,US,,
Shaktoolik Airport,,SKK,PFSH,64.324165,-161.13889,,SKK,US,,
Broadford,Isle of Skye,SKL,,57.333332,-6.25,,SKL,GB,Scotland,Highland
Skeldon,,SKM,SYSK,5.8625547,-57.1481892,,SKM,GY,,
Stokmarknes Skagen Airport,Stokmarknes,SKN,ENSK,68.5799011,15.031124497422255,https://avinor.no/en/airport/stokmarknes-airport/,SKN,NO,Nordland,Hadsel
Sokoto,Sokoto,SKO,DNSO,13.006389,5.242222,http://www.faannigeria.org/nigeria-airport.php?airport=13,SKO,NG,Sokoto,
Skopje Alexander the Great Airport,Petrovec,SKP,LWSK,41.95649,21.62872,http://skp.airports.com.mk/,SKP,MK,Petrovec,
Sekakes,Nako,SKQ,FXSK,-29.65,28.166668,,SKQ,LS,Maseru,
Shakiso,Kibre Mengist,SKR,HASK,5.883333,38.966667,,SKR,ET,Oromiya,
Vojens,,SKS,EKSP,55.2219375,9.2907749,,SKS,DK,,
Sialkot Airport,Sialkot,SKT,OPST,32.533333,74.5,,SKT,PK,Punjab,
Skiros Airport,Skyros,SKU,LGSY,38.916668,24.566668,,SKU,GR,Central Greece,Nomos Evvoias
Mount Sinai,Saint Catherine,SKV,HESC,28.5,33.95,,SKV,EG,South Sinai,
Intermediate,,SKW,PASW,61.96583,-151.18861,,SKW,US,,
Saransk Airport,Saransk,SKX,UWPS,54.166668,45.166668,,SKX,RU,Mordoviya,
Griffing Sandusky,Port Clinton,SKY,KSKY,41.45,-83.0,,SKY,US,Ohio,Ottawa County
Sukkur Airport,Bagarji,SKZ,OPSK,27.721784200000002,68.79402517317112,,SKZ,PK,Sindh,
Martin Miguel de Guemes International Airport,Cerrillos,SLA,SASA,-24.85952535,-65.48193100917669,,SLA,AR,Salta,Departamento de Cerrillos
Storm Lake Municipal Airport,Storm Lake,SLB,KSLB,42.63333,-95.2,http://www.stormlake.org/index.aspx?NID=16,SLB,US,Iowa,Buena Vista County
Salt Lake City International Airport,Salt Lake City,SLC,KSLC,40.790066100000004,-111.97989846185591,http://www.slcairport.com,SLC,US,Utah,Salt Lake County
Sliac,Zvolen,SLD,LZSL,48.63783305,19.135614217671737,http://www.airportsliac.sk/home-engle.html,SLD,SK,Banskobystricky,Okres Banska Bystrica
Mcnary Field,Keizer,SLE,KSLE,44.995277,-123.025,http://www.flysalem.com/,SLE,US,Oregon,Marion County
Sulayel,,SLF,OESL,20.4647007,45.6195984,,SLF,SA,,
Smith Field,Siloam Springs,SLG,KSLG,36.1903579,-94.490772,http://www.siloamsprings.com/departments/airport/,SLG,US,Arkansas,Benton County
Sola,,SLH,NVSC,-13.8528474,167.5373349,,SLH,VU,,
Solwezi,Solwezi,SLI,FLSW,-12.17304205,26.369208569229826,,SLI,ZM,North-Western,
Stellar Air Park,Chandler,SLJ,YSOL,33.29893305,-111.91589596570569,,SLJ,AU,Arizona,Maricopa County
Adirondack Airport,Saranac Lake,SLK,KSLK,44.38278,-74.206665,,SLK,US,New York,Franklin County
Salalah International Airport,,SLL,OOSA,17.04651015,54.088312622997904,http://www.dgcam.gov.om/str/airsalah.htm,SLL,OM,,
Matacan Airport,Salamanca,SLM,LESA,40.966667,-5.65,,SLM,ES,Castille and Leon,Provincia de Salamanca
Salina Regional Airport,Salina,SLN,KSLN,38.792754099999996,-97.654859825,,SLN,US,Kansas,Saline County
Leckrone,Salem,SLO,KSLO,38.6404024,-88.96442418337155,http://www.salem-leckronefield.com/,SLO,US,Illinois,Marion County
San Luis Potosi Airport,Fraccion Milpillas,SLP,MMSP,22.260231349999998,-100.93678970603378,,SLP,MX,San Luis Potosi,San Luis Potosi
Sleetmute,,SLQ,PASL,61.7005005,-157.1660004,,SLQ,US,,
Sulphur Springs,Sulphur Springs,SLR,KSLR,33.1598443,-95.6204855,http://www.slr.aero/,SLR,US,Texas,Hopkins County
Silistra,Silistra,SLS,LBSS,44.05639,27.180555,,SLS,BG,Silistra,Obshtina Silistra
Salida,Salida,SLT,KANK,38.533333,-106.0,http://cityofsalida.com/departments/harriet-alexander-field-airport/,SLT,US,Colorado,Chaffee County
George F. L. Charles Airport,Bisee,SLU,TLPC,14.0198739,-60.9943995169477,http://www.slaspa.com/contentPages/view/george-f-l-charles-airport,SLU,LC,Castries Quarter,
Simla,Shimla,SLV,VISM,31.116667,77.15,,SLV,IN,Himachal Pradesh,Shimla
Plan de Guadalupe International Airport,Ramos Arizpe,SLW,MMIO,25.5387871,-100.93094739181647,,SLW,MX,Coahuila,Ramos Arizpe
Salt Cay,,SLX,MBSY,21.33455605,-71.19947991592187,,SLX,TC,,
Salekhard Airport,Salekhard,SLY,USDD,66.59208125,66.59242800431481,,SLY,RU,Yamalo-Nenetskiy Avtonomnyy Okrug,
Marechal Cunha Machado International Airport,Sao Luis,SLZ,SBSL,-2.58899115,-44.23940764493366,,SLZ,BR,Maranhao,Sao Luis
Vila Do Porto Airport,Vila Franca do Campo,SMA,LPAZ,36.966667,-25.1,,SMA,PT,Azores,Vila Franca do Campo
Cerro Sombrero,Rio Gallegos,SMB,SCSB,-52.738335,-69.34278,,SMB,CL,Santa Cruz,
Santa Maria,,SMC,,8.166667,-77.05,,SMC,CO,,
Smith Field,Fort Wayne,SMD,KSMD,41.066666,-85.15,https://fwairport.com/smith-field/,FWA,US,Indiana,Allen County
Pulaski County,Somerset,SME,KSME,37.083332,-84.6,,SME,US,Kentucky,Pulaski County
Sacramento International Airport,West Sacramento,SMF,KSMF,38.687223450000005,-121.5903702806319,http://www.sacairports.org/int/,SAC,US,California,Yolo County
Santa Maria,Quebrada Honda,SMG,SPMR,-12.5,-72.0,,SMG,PE,Cusco,Provincia de Calca
Sapmanga,,SMH,AYSP,-6.083333,146.75,,SMH,PG,,
Samos Airport,Chora,SMI,LGSM,37.69001595,26.91166205955046,,SMI,GR,North Aegean,Nomos Samou
Sim,,SMJ,AYXI,-7.566667,146.98334,,SMJ,PG,,
St. Michael Airport,,SMK,PAMK,63.4845436,-162.1124828,,SMK,US,,
Estate Airstrip,Port Nelson,SML,MYLS,23.583332,-75.26806,,SML,BS,Rum Cay,
Semporna,Semporna,SMM,WBKA,4.416667,118.833336,,SMM,MY,Sabah,
Salmon,Salmon,SMN,KSMN,45.183334,-113.916664,http://lemhicountyairport.com/,SMN,US,Idaho,Lemhi County
Santa Monica,Santa Monica,SMO,KSMO,34.01659745,-118.45060361170552,http://www.smgov.net/departments/airport/,SMO,US,California,Los Angeles County
Stockholm,,SMP,,-4.566667,151.96666,,SMP,PG,,
H. Asan Airport,Semuda,SMQ,WAGS,-3.083333,113.05,,SMQ,ID,Central Kalimantan,
Simon Bolivar International Airport,Cienaga,SMR,SKSM,11.117132,-74.232704,,SMR,CO,Magdalena,
Sainte Marie,Ambodifotatra,SMS,FMMS,-17.093889,49.815833,,SMS,MG,Analanjirofo,
Sun Moon Lake,Puli,SMT,SBSO,23.883333,120.933334,,SMT,TW,Taiwan,Nantou
Sheep Mountain,Sutton-Alpine,SMU,PASP,61.8,-147.66667,,SMU,US,Alaska,Matanuska-Susitna Borough
Samedan,Samedan,SMV,LSZS,46.5340996,9.8841105,,SMV,CH,Grisons,Maloja District
Smara,Smara,SMW,GMMA,26.732671699999997,-11.684303688564786,,SMW,MA,,
Santa Maria Public Airport,Orcutt,SMX,KSMX,34.8994719,-120.45551617973354,,SMX,US,California,Santa Barbara County
Simenti,Youkounkoun,SMY,GOTS,13.166667,-13.166667,,SMY,SN,Boke,Koundara Prefecture
Stoelmans Eiland,Grand-Santi,SMZ,SMST,4.3500591,-54.41691100927227,,SMZ,SR,Guyane,Guyane
John Wayne Airport,Irvine,SNA,KSNA,33.67420559999999,-117.86801480770461,http://www.ocair.com/,SNA,US,California,Orange County
Snake Bay,Leanyer,SNB,YSNB,-11.41888685,130.64965697107698,,SNB,AU,Northern Territory,Darwin
General Ulpiano Paez Airport,Salinas,SNC,SESA,-2.2,-80.98333,,SNC,EC,Santa Elena,Canton Salinas
Seno,Wan Yai,SND,,16.666668,105.01667,,SND,LA,Mukdahan,
Preguica,Vila da Ribeira Brava,SNE,GVSN,16.58982335,-24.286408063861867,,SNE,CV,Ribeira Brava,
San Felipe,Boraure,SNF,SVSP,10.280278,-68.75389,,SNF,VE,Yaracuy,Municipio La Trinidad
San Ignacio De Velasco,San Ignacio de Velasco,SNG,SLSI,-16.383057,-60.97639,,SNG,BO,Santa Cruz,
Stanthorpe,Stanthorpe,SNH,YSPE,-28.6201255,151.98121215512776,,SNH,AU,Queensland,Southern Downs
R.E. Murray,Greenville,SNI,GLGE,5.033056,-9.063611,,SNI,LR,Sinoe,
San Julian,Guane,SNJ,MUSJ,22.083332,-84.15,,SNJ,CU,Pinar del Rio,
Winston Field,Snyder,SNK,KSNK,32.716667,-100.9,,SNK,US,Texas,Scurry County
Shawnee Municipal,Shawnee,SNL,KSNL,35.3542366,-96.9430788,http://www.shawneeairport.com/,SNL,US,Oklahoma,Pottawatomie County
San Ignacio De M,,SNM,SLSM,-14.966389,-65.63556,,SNM,BO,,
Shannon Airport,Shannon,SNN,EINN,52.69960575,-8.920721565103284,http://www.shannonairport.com/,SNN,IE,Munster,An Clar
Sakon Nakhon Airport,Sakon Nakhon,SNO,VTUI,17.283333,104.1,,SNO,TH,Sakon Nakhon,
Saint Paul Island Airport,,SNP,PASN,57.1674267,-170.22192467527617,,SNP,US,,
San Quintin,Pueblo Benito Garcia,SNQ,,30.5,-116.0,,SNQ,MX,Baja California,Ensenada
Montoir Airport,Saint-Nazaire,SNR,LFRZ,47.29111,-2.182222,,SNR,FR,Pays de la Loire,Departement de la Loire-Atlantique
Salinas,Salinas,SNS,KSNS,36.662864150000004,-121.6089494054428,http://www.ci.salinas.ca.us/services/airport/airport.cfm,SNS,US,California,Monterey County
Sabana De Torres,Cachira,SNT,,7.666667,-73.0,,SNT,CO,Norte de Santander,
Santa Clara Airport,Santa Clara,SNU,MUSC,22.491943,-79.94194,,SNU,CU,Villa Clara,
Santa Elena,,SNV,SVSE,4.55,-61.11667,,SNV,VE,,
Thandwe Airport,Pyay,SNW,VYTD,18.46793215,94.30248266206729,,SNW,MM,Bago,
Sabana De Mar,Sabana de La Mar,SNX,OIIS,19.116667,-69.4,,SNX,DO,Hato Mayor,
Sidney,Sidney,SNY,KSNY,41.099445,-102.9825,http://www.cityofsidney.org/283/Airport,SNY,US,Nebraska,Cheyenne County
Santa Cruz,Santa Cruz,SNZ,SBSC,-6.216667,-36.016666,,SNZ,BR,Rio Grande do Norte,Santa Cruz
Soc Trang,Huynh Huu Nghia,SOA,,9.616667,105.833336,,SOA,VN,Soc Trang,
Sármellék/Balaton,Keszthely,SOB,LHSM,46.71347,17.240444,http://www.flybalaton.com/?null&lang=en,SOB,HU,Zala,
Adi Sumarmo International Airport,Colomadu,SOC,WAHQ,-7.51583,110.75667,,SOC,ID,Central Java,
Sorocaba,Sorocaba,SOD,SDCO,-23.4777055,-47.49014641930361,,SOD,BR,Sao Paulo,Sorocaba
Souanke,Sembe,SOE,FCOS,1.9983256,14.1742168,,SOE,CG,Sangha,
Sofia Airport,Sofia,SOF,LBSF,42.69557455,23.414218088581656,http://sofia-airport.bg,SOF,BG,Sofia-Capital,Stolichna Obshtina
Sogndal Airport,Sogndalsfjora,SOG,ENSG,61.155940099999995,7.1358296520257785,https://avinor.no/en/airport/sogndal-airport/,SOG,NO,Sogn og Fjordane,Sogndal
Solita,,SOH,,9.2,-71.76667,,SOH,CO,,
South Molle Island,,SOI,,-20.75,148.58333,,SOI,AU,,
Sorkjosen Airport,Storslett,SOJ,ENSR,69.78735975000001,20.95955849087061,https://avinor.no/en/airport/sorkjosen-airport/,SOJ,NO,Troms,Nordreisa
Semongkong,Thaba-Tseka,SOK,FXSM,-29.833332,28.5,,SOK,LS,Thaba-Tseka,
Solomon,,SOL,AK26,64.56084,-164.44028,,SOL,US,,
Edmundo Barrios,San Jose de Guanipa,SOM,SVST,8.949167,-64.145836,,SOM,VE,Anzoategui,Municipio San Jose de Guanipa
Santo Pekoa International Airport,Luganville,SON,NVSS,-15.50470155,167.21868291955798,http://www.airports.vu/Santo%20Pekoa/Santo%20Pekoa.htm,SON,VU,Sanma,
Helsinge Airport,Soderhamn,SOO,ESNY,61.2613889,17.0983333,http://www.flygstaden.se/flygf-ltet,SOO,SE,Gaevleborg,Soderhamns Kommun
Pinehurst-S. Pines,Whispering Pines,SOP,KSOP,35.214368,-79.423139,http://moorecountyairport.com/,SOP,US,North Carolina,Moore County
Sorong Airport,Sorong,SOQ,WASS,-0.8931468,131.28701517493656,,SOQ,ID,West Papua,
Al Thaurah,Subaykhan,SOR,,34.4,40.166668,,SOR,SY,Deir ez-Zor,
Sodankyla,Sodankylae,SOT,EFSO,67.3952951,26.61357195,,SOT,FI,Lapland,Pohjois-Lappi
Southampton Airport,Eastleigh,SOU,EGHI,50.950726,-1.361318,http://www.southamptonairport.com/,SOU,GB,England,Hampshire
Seldovia,Homer,SOV,PASO,59.4424492,-151.7047612,http://www.seldovia.com/transportation-to-and-around-seldovia/by-air/,SOV,US,Alaska,Kenai Peninsula Borough
Show Low Airport,Show Low,SOW,KSOW,34.2650057,-110.0104171080209,,SOW,US,Arizona,Navajo County
Alberto Lleras Camargo,Sogamoso,SOX,SKSO,5.716667,-72.933334,,SOX,CO,Boyaca,
Stronsay Airport,,SOY,EGER,59.154877,-2.641866109987369,,SOY,GB,,
Solenzara,Sari-Solenzara,SOZ,LFKS,41.92388965,9.401126164216805,,SOZ,FR,Corsica,Departement de la Corse-du-Sud
Spartanburg Downtown Memorial,Spartanburg,SPA,KSPA,34.95,-81.916664,http://www.cityofspartanburg.org/airport,SPA,US,South Carolina,Spartanburg County
SPB,,SPB,VI22,18.35,-64.916664,,STT,VI,,
La Palma Airport,Mazo,SPC,GCLA,28.626975700000003,-17.755484706917592,,SPC,ES,Canary Islands,Provincia de Santa Cruz de Tenerife
Saidpur Airport,Saidpur,SPD,VGSD,25.757940650000002,88.90942375402783,,SPD,BD,Rajshahi,
Sepulot,Keningau,SPE,WBKO,4.712222,116.45695,,SPE,MY,Sabah,
Black Hills,Spearfish,SPF,KSPF,44.5,-103.86667,http://www.lawrence.sd.us/airport.htm,SPF,US,South Dakota,Lawrence County
Whitted,Saint Petersburg,SPG,KSPG,27.76423345,-82.62887560406861,,SPG,US,Florida,Pinellas County
Sopu,,SPH,AYQO,-9.0,147.76666,,SPH,PG,,
Capital Airport,Springfield,SPI,KSPI,39.844166,-89.67889,,SPI,US,Illinois,Sangamon County
Eleftherios Venizelos,Krokeai,SPJ,LGSP,36.983334,22.533333,,SPJ,GR,Peloponnese,Nomos Lakonias
Sapporo Metropolitan Area,Sapporo,SPK,,43.09367523914,41.3405138551,,SPK,JP,Hokaido,
Spangdahlem,Pantenburg,SPM,ETAD,50.06547,6.835917,http://www.spangdahlem.af.mil/,SPM,DE,Rheinland-Pfalz,
Saipan International Airport,Saipan,SPN,PGSN,15.12049075,145.72962519467052,,SPN,MP,Saipan,
San Pablo,Mairena del Alcor,SPO,,37.38333,-5.75,,SPO,ES,Andalusia,Provincia de Sevilla
Menongue,Menongue,SPP,FNME,-14.65800685,17.71826276366948,,SPP,AO,Cuando Cubango,
Catalina SPB,San Pedro,SPQ,,33.750557,-118.27278,,SPQ,US,California,Los Angeles County
San Pedro,San Pedro,SPR,MZSP,17.9141504,-87.9708621044903,,SPR,BZ,Belize,
Sheppard AFB,Wichita Falls,SPS,KSPS,33.98750455,-98.50127258819343,http://www.flywichitafalls.net/,SPS,US,Texas,Wichita County
Sipitang,Beaufort,SPT,,5.083333,115.55,,SPT,MY,Sabah,
Split Airport,Trogir,SPU,LDSP,43.5397753,16.300224163865497,,SPU,HR,Splitsko-Dalmatinska,Grad Trogir
Sepik Plains,,SPV,AYSQ,-3.816667,144.5,,SPV,PG,,
Spencer Municipal,Spencer,SPW,KSPW,43.166146850000004,-95.20352113315774,http://spenceriowacity.com/airport.php,SPW,US,Iowa,Clay County
Houston Gulf Airport,West University Place,SPX,HESX,29.766666,-95.433334,,HOU,US,Texas,Harris County
San Pedro,San-Pedro,SPY,DISP,4.730278,-6.626944,,SPY,CI,Bas-Sassandra,
Springdale Municipal,Springdale,SPZ,KASG,36.17580785,-94.11966333062685,,SPZ,US,Arkansas,Washington County
Santa Ynez,Topanga,SQA,KIZA,34.066666,-118.566666,http://www.santaynezairport.com/info.html,SQA,US,California,Los Angeles County
Santa Ana,Talaigua Viejo,SQB,,9.316667,-74.583336,,SQB,CO,Bolivar,
Southern Cross,,SQC,YSCR,-31.25,119.35,,SQC,AU,,
Shangrao Sanqingshan Airport,Xuri,SQD,ZSSR,28.37956695,117.96398931725957,,SQD,CN,Jiangxi Sheng,
San Luis De Pale,San Luis,SQE,,-12.066667,-77.0,,SQE,CO,Lima,Lima
Solano,,SQF,,2.0,-66.96667,,SQF,CO,,
Sorong Airport,Simanggang,SQG,WIOS,0.083333,111.583336,,SQG,ID,Sarawak,
Na-San,Thi Tran Hat Lot,SQH,VVNS,21.215353,104.0348576,,SQH,VN,Son La,
Whiteside County,Rock Falls,SQI,KSQI,41.743649149999996,-89.66774129514164,http://www.visitrockfalls.com/visitor-s-guide/airport/whiteside-county-airport.html,SQI,US,Illinois,Whiteside County
Sanming Shaxian Airport,Langkou,SQJ,ZSSM,26.4254583,117.83500979652453,,SQJ,CN,Fujian,
Sidi Barani,Bardiyah,SQK,,31.6,25.933332,,SQK,EG,Sha`biyat al Butnan,
San Carlos,Redwood City,SQL,KSQL,37.483334,-122.25,http://publicworks.smcgov.org/san-carlos-airport,SQL,US,California,San Mateo County
São Miguel de Aragao,Sao Miguel do Araguaia,SQM,SWUA,-13.316667,-50.216667,,SQM,BR,Goias,Sao Miguel Do Araguaia
Sanana,Sanana,SQN,WAPN,-2.2,125.916664,,SQN,ID,Maluku Utara,
Gunnarn,Soderfors,SQO,ESUD,64.96222,17.8,,SQO,SE,Vaesterbotten,Lycksele Kommun
Siauliai International Airport,Siauliai,SQQ,EYSA,55.933334,23.316668,http://www.airport.siauliai.lt/,SQQ,LT,Siauliu apskritis,Siauliai
Inco Soroako Waws,Kendari,SQR,WAWS,-3.166667,122.666664,,SQR,ID,Sulawesi Tenggara,
Matthew Spain,San Ignacio,SQS,MZCF,17.1855872,-89.01239565083979,,SQS,BZ,Cayo,
China Straits Airstrip,,SQT,AYCS,-10.55,150.68333,,SQT,PG,,
Saposoa,Saposoa,SQU,SPOA,-6.9600301,-76.7684021,,SQU,PE,San Martin,Provincia de Huallaga
Sequim Valley Airport,Sequim,SQV,W28,48.0981478,-123.187123,http://www.sequimvalleyairport.com/,SQV,US,Washington,Clallam County
Skive Airport,,SQW,EKSV,56.566666,9.033333,,SQW,DK,,
Sao Miguel do Oeste,Bernardo de Irigoyen,SQX,SSOE,-26.780556,-53.502777,,SQX,BR,Misiones,
Sao Lourenco Do Sul,Sao Lourenco do Sul,SQY,SSRU,-31.38606845,-52.0334202565532,,SQY,BR,Rio Grande do Sul,Sao Lourenco Do Sul
Scampton RAF Station,Burton,SQZ,EGXP,53.3,-0.583333,,SQZ,GB,England,Lincolnshire
Santa Rosa,Santa Rosa,SRA,SSZR,-27.866667,-54.483334,,SRA,BR,Rio Grande do Sul,Santa Rosa
Santa Rosa,Placido de Castro,SRB,SLSR,-10.6,-67.333336,,SRB,BO,Acre,Placido De Castro
Searcy,Searcy,SRC,,35.2086856,-91.73813412652575,,SRC,US,Arkansas,White County
San Ramon,San Ramon,SRD,SLRA,-13.283333,-64.71667,,SRD,BO,El Beni,
Juana Azurduy de Padilla International Airport,Sucre,SRE,SLAL,-19.007778,-65.30167,,SRE,BO,Chuquisaca,
Hamilton Field,Santa Venetia,SRF,,38.015278,-122.522224,,SRF,US,California,Marin County
Achmad Yani International Airport,Semarang,SRG,WAHS,-6.979155,110.37855,,SRG,ID,Central Java,
Sarh,Sagh,SRH,FTTA,9.083333,18.383333,,SRH,TD,Moyen-Chari,
Temindung Airport,Samarinda,SRI,,-0.48319035,117.1567381154631,,SRI,ID,East Kalimantan,
Capitan G Q Guardia,San Borja,SRJ,SLSB,-14.816667,-66.833336,,SRJ,BO,El Beni,
Santa Rosalia,Santa Rosalia,SRL,,27.2,-112.25,,SRL,MX,Baja California Sur,
Sandringham,,SRM,,-24.05,139.06667,,SRM,AU,,
Strahan,,SRN,YSRN,-42.1556,145.2897,,SRN,AU,,
Santana Ramos,Cabo San Lucas,SRO,,9.916944,-126.06694,,SRO,CO,Baja California Sur,
Stord Airport,Sagvag,SRP,ENSO,59.833332,5.416667,,SRP,NO,Hordaland,Stord
Sarasota Bradenton International Airport,Whitfield,SRQ,KSRQ,27.395988350000003,-82.55407423064528,,SRQ,US,Florida,Manatee County
Dunwich,,SRR,YDUN,-27.5166667,153.4277778,,SRR,AU,,
Cartagena,San Marcos,SRS,SKSR,8.65,-75.13333,,SRS,CO,Sucre,
Soroti,Soroti,SRT,HUSO,1.72693535,33.619214069817254,,SRT,UG,Eastern Region,Soroti District
Skypark,Santa Cruz,SRU,,36.966667,-122.01667,,SRU,US,California,Santa Cruz County
Stony River,,SRV,SRV,61.7860128,-156.5912304,,SRV,US,,
Rowan County,Salisbury,SRW,KRUQ,35.666668,-80.48333,https://www.rowancountync.gov/GOVERNMENT/Departments/Airport.aspx,SRW,US,North Carolina,Rowan County
Sert,Qasr Abu Hadi,SRX,HLGD,31.060917,16.612036,,SRX,LY,Surt,
Dashte Naz Airport,Surak,SRY,OINZ,36.635727,53.197277,,SRY,IR,Mazandaran,
El Trompillo,Santa Cruz de la Sierra,SRZ,SLET,-17.81122735,-63.1716737506149,,SRZ,BO,Santa Cruz,
Deputado Luis Eduardo Magalhaes International Airport,Lauro de Freitas,SSA,SBSV,-12.91102045,-38.33497451468749,,SSA,BR,Bahia,Lauro De Freitas
SPB,,SSB,VI32,17.75,-64.75,,STX,VI,,
Shaw AFB,,SSC,KSSC,33.972724,-80.4705644,http://www.shaw.af.mil/,SSC,US,,
San Felipe,San Carlos de Rio Negro,SSD,SCSF,1.9133422,-67.0772208,,SSD,CO,Amazonas,Municipio Autonomo Rio Negro
Sholapur,Solapur,SSE,VASL,17.633333,75.933334,,SSE,IN,Maharashtra,Solapur
Stinson Municipal Airport,San Antonio,SSF,KSSF,29.33698,-98.47104,http://www.sanantonio.gov/SSF.aspx,SAT,US,Texas,Bexar County
Malabo Airport,Malabo,SSG,FGSL,3.757791,8.716096,,SSG,GQ,Bioko Norte,
Sharm El Sheikh Airport,Sharm el-Sheikh,SSH,HESH,27.9807161,34.3879836,,SSH,EG,South Sinai,
Malcolm Mckinnon,Brunswick,SSI,KSSI,31.165916,-81.46347,http://www.goldenisles.com/listing/mckinnon-st-simons-island-airport,SSI,US,Georgia,Glynn County
